label,data_type,file_path,fps,duration,right_elbow_mean,right_elbow_min,right_elbow_max,right_elbow_range,right_elbow_max_velocity,left_elbow_mean,left_elbow_min,left_elbow_max,left_elbow_range,left_elbow_max_velocity,right_knee_mean,right_knee_min,right_knee_max,right_knee_range,right_knee_max_velocity,left_knee_mean,left_knee_min,left_knee_max,left_knee_range,left_knee_max_velocity,right_hip_mean,right_hip_min,right_hip_max,right_hip_range,right_hip_max_velocity,left_hip_mean,left_hip_min,left_hip_max,left_hip_range,left_hip_max_velocity,max_upper_body_velocity_y,max_upper_body_accel_y,max_center_velocity_y,max_center_accel_y,upper_body_vertical_displacement,center_vertical_displacement,has_impact,impact_count,max_deceleration,impact_frame,height_reduction_pct,aspect_ratio_increase_pct,max_height_collapse_velocity,max_aspect_ratio_change_velocity
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (19).avi,25.0,8.52,150.8460766422665,20.262882738300895,179.5335388825211,159.2706561442202,3774.214793757584,154.8569741088121,77.16339967868265,179.06228698744272,101.89888730876007,2245.486254249129,119.99288735502758,48.27966568025414,179.9898292101883,131.71016352993416,718.4608565227147,119.56628218450996,57.380556689940825,179.97736731165563,122.59681062171481,689.4041902796722,152.3517209431304,84.75582660871162,179.93143402490483,95.17560741619322,1447.5164982768251,152.50174638734504,88.97119305640939,179.8917013569135,90.92050830050411,1285.2286520716561,220.225397745768,3048.8125483194394,139.19931221008284,1393.6659729087796,128.1027348836263,97.968847581452,1,6,-4764.209747314432,94,77.65184334521636,912.1414877042357,-211.69174194335943,13.185531833719189
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (2).avi,25.0,12.24,151.22675070381388,1.282537087228534,179.95181772531765,178.6692806380891,3195.9932491889367,126.14041201792271,15.512389107505,178.67450158008015,163.16211247257516,590.9041451468922,147.02299218863465,42.795063104431996,179.96181336532698,137.166750260895,662.4685285503219,149.33979650862906,75.52979455506227,179.93706359582603,104.40726904076377,641.5915052874112,146.484787212526,63.339291705987115,179.86719692583088,116.52790521984377,868.3046601687554,143.3805006970799,68.99420539943786,179.97839624417907,110.9841908447412,683.9665967604222,150.48014322916643,661.6593996683883,94.95156606038364,2875.279167513831,10.220606486002595,-3.5230047225952035,1,6,-7988.702774047853,120,76.36889434871613,231.00145022570297,-171.87911987304716,7.31449896365527
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (20).avi,25.0,17.76,124.47516201472523,7.864523674172769,179.9043702031051,172.03984652893232,3329.2004100921695,133.8863863386367,60.63523750505578,179.4598266540476,118.8245891489918,1287.963728375018,163.3736932762029,83.43809774524092,179.95867031633736,96.52057257109644,1131.9029953050604,170.627947653239,105.62088668874851,179.91047184382955,74.28958515508104,999.2264638132547,164.99969247588166,76.53271117612101,179.9493216461871,103.41661047006608,773.8672995893744,171.10226171824107,107.03527315194094,179.9759843547688,72.94071120282786,635.0808727635176,191.18570963541615,847.2989400227959,123.99455827825179,1142.238910921023,92.21316019694011,48.41121918921375,1,6,-5049.915313720703,65,81.70140951160403,2135.2481222693705,-208.0370712280274,9.704870309737224
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (21).avi,25.0,7.28,145.21485357655064,1.3740813397231364,179.81508065011786,178.44099931039472,2651.8976266712043,133.28012541317932,16.818678515730152,179.98606633851685,163.1673878227867,2647.020869436677,117.4703549553725,70.31339391959476,171.45962925449612,101.14623533490136,941.5848948658258,118.26118217911508,75.401410861684,176.56941619364227,101.16800533195827,909.1994430412974,98.8092316061632,34.96904374256585,178.2380869379529,143.26904319538704,1194.390449330013,96.47652556519911,36.163918208498096,159.65556273072454,123.49164452222644,1138.825117252071,281.04548136393316,2979.9022674560583,185.56309000651012,1807.8660541110735,98.5947774251302,71.94575386047364,1,6,-3043.1709289550745,99,58.20343345931087,454.1654581209161,-138.62701416015622,9.24299542000454
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (22).avi,25.0,9.16,152.6175591380724,3.173256606097043,179.6778101601232,176.50455355402613,3580.1421385099793,143.62460924325964,46.4004697879628,179.68236965269406,133.28189986473126,2103.320114658392,131.63725661459594,66.7999533908798,178.8372473291861,112.0372939383063,720.630786746559,135.79578181276636,81.74085675770495,178.62604796683323,96.88519120912828,943.6342320872413,130.58339951180847,48.657639103839124,179.94958388374508,131.29194477990595,784.3892170642973,132.29041491586037,53.2366485681942,175.7126581602734,122.47600959207921,951.4738393893105,256.42410278320324,1233.7665557861399,169.79302644729586,1136.7620229721176,94.78527577718098,67.44467496871948,1,6,-2146.843910217271,139,60.65306787916429,424.8965737362672,-136.135902404785,5.58079689187061
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (23).avi,25.0,12.44,112.37125746662078,17.851183938769754,179.1704119906986,161.31922805192883,3595.967877340867,122.47771889681246,45.019684736036794,178.33767779533272,133.31799305929593,2709.3219511752914,140.3900294809633,19.16046025578699,179.89505178345354,160.73459152766654,3681.653362737832,145.64063453713698,53.033173514442865,179.95971982275566,126.9265463083128,1824.5378777037545,141.32345243024042,9.422913243982851,179.96614642790504,170.54323318392218,3674.0470749800934,138.5580849940737,11.836406211752506,179.75217242205477,167.91576621030225,2505.492965981045,273.65074157714844,7645.564079284668,170.37973531087226,1738.2753690083773,96.69566853841145,72.00611114501953,1,6,-10502.142906188981,248,72.06194780981913,834.547654690416,-181.6915893554686,15.125381108290837
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (24).avi,25.0,10.68,153.03911456681644,8.625031940969151,179.910027560007,171.28499561903783,2902.5927558429357,135.50655504900232,12.344785306484036,177.99056664867862,165.6457813421946,3079.7445926479177,159.445131006209,117.71219669540118,179.51292886893646,61.80073217353528,922.9394711187741,168.02553913167503,117.62225317313542,179.99662062553358,62.37436745239816,846.4543536546195,162.13968811300626,65.83095523052717,179.97637561610813,114.14542038558096,1446.363429636289,168.66984803017573,79.69771778405436,179.95149093478773,100.25377315073337,1133.071480778372,250.128389994304,1676.2501398722306,186.46264425913478,1327.355758611084,109.83667755126953,82.43907771391027,1,6,-3098.611831665039,221,66.69388628533521,229.6990776825765,-233.9306640624999,15.21933630539747
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (25).avi,25.0,10.48,137.33241206765453,34.144544165892995,178.0346783073807,143.8901341414877,2818.1330236853696,148.96959811820082,57.3064740000434,179.81469242815103,122.50821842810763,2384.3020707858896,131.18545937553458,68.67021814339778,179.49717399325627,110.82695584985849,1932.779093183409,128.32001798645675,20.955471817653084,178.2572732681562,157.30180145050312,3022.96677025078,126.88389436793601,35.10259911780505,179.88676717909823,144.78416806129317,2154.2501137321333,120.80571015834448,6.819726747363367,179.83914787599045,173.01942112862707,2788.860791750023,226.63005828857408,1350.2270380655723,180.14735031127955,1434.3185424804794,118.03821818033853,78.28054758707682,1,6,-5020.253181457512,140,57.52996997927505,200.29261052917374,-273.19499969482416,9.234493868530425
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (26).avi,25.0,11.12,133.8610982822475,74.4838985858162,179.8620656139979,105.37816702818171,2481.951781236359,125.70823466102294,1.2925749860603182,178.12669298739115,176.83411800133084,2940.1583688191386,173.3895778919221,107.11653789506788,179.9705510562085,72.85401316114063,1403.2154533863502,174.08645435404247,117.06263454335743,179.9803786418385,62.91774409848108,1533.9563828171606,170.7515955549828,115.61484603857329,179.89558529885832,64.28073926028503,1389.2849419602492,173.01256395962298,105.43569009684238,179.97998500426684,74.54429490742446,914.7015963857942,175.9190559387207,3021.511077880863,125.22496785872974,2605.3152349259713,73.21850585937501,65.31468116909849,1,6,-6263.591766357415,213,44.859357098279574,269.58328787864826,-289.7280120849608,4.649718383230889
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (27).avi,25.0,10.12,127.73620493077358,35.11449833775569,179.3873534329262,144.2728550951705,2518.615538787597,118.62429195355753,23.46676348088198,178.23520443165503,154.76844095077305,3869.2110237693264,119.45420914628552,57.962319890297934,179.8449447549521,121.88262486465418,1337.9237812076433,120.07753134396597,61.36508786308044,177.81898731090513,116.45389944782468,1318.898448822722,126.98563276221518,49.211112978693755,179.18107178038474,129.96995880169098,2147.4986565305167,124.74006613195048,52.16905715023294,176.02506556225637,123.85600841202344,2077.9523961371005,196.54379526774122,1362.905502319336,135.60368156433142,1794.4704995487104,31.78417460123697,0.32295430501301325,1,6,-5814.87083435059,96,75.75138581055727,246.42933084508925,-148.49239349365232,10.188554508604996
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (28).avi,25.0,7.0,137.32178680095322,11.851422181300657,175.9632279335799,164.11180575227925,4040.8084120307344,161.57735204769168,102.56831220903031,179.92185711076294,77.35354490173263,1414.289636425112,138.57057742292736,49.32919354476839,177.1553801049971,127.82618656022872,2107.058247305053,135.23816066838913,55.707032893535015,178.87089300582394,123.16386011228893,2465.117828688609,120.92123734429047,17.041976493354667,168.68647078516236,151.6444942918077,1565.2164459901212,106.98331383862717,33.52196219588619,151.2773973533406,117.75543515745441,1782.573509209145,267.63797760009777,2230.0596237182544,181.41425824632833,4652.588797550586,94.58250427246092,67.62832624772017,1,6,-5742.601394653306,72,62.92834820662362,191.45766877002893,-164.75227355957037,8.374547171135172
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (29).avi,25.0,13.12,153.14949205129628,66.39169810894317,179.92375713908584,113.53205903014266,1998.5605361578773,138.51331976274383,16.333194097855376,179.97610249685508,163.6429083989997,2062.2647898619753,169.0907415349826,61.73440555164205,179.89979633643054,118.16539078478849,1583.1390691547329,170.12576388918947,48.290119141107766,179.87880968781784,131.58869054671007,1643.939646476728,165.81675759993203,15.760247328814534,179.9003850410556,164.14013771224108,1356.1187737550626,165.92789900419936,9.84207885203462,179.93927755624702,170.0971987042124,2849.0186013091757,274.82859293619765,2125.920613606791,215.25853241191228,3804.630343119335,13.228134155273438,20.952045440673828,1,6,-4220.858573913589,306,26.13894294596499,14.673086161599583,-185.2018737792969,3.4684044162254652
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (3).avi,25.0,12.16,145.49072132698535,8.142248666126267,179.93179085497965,171.78954218885337,1646.0339428798009,137.9511699114408,7.550120779911538,178.80035670219527,171.25023592228374,3595.2291668950807,146.60603524811899,43.91378086136096,179.87944043960485,135.9656595782439,1831.7930355035373,150.1852512925183,63.56800852728093,179.94478196880934,116.3767734415284,874.5206883633766,149.9966665860145,10.632411038982573,179.90426517082867,169.27185413184608,2207.9157232234993,156.64576029411796,68.4800544022584,179.96210499420513,111.48205059194673,828.5565369608843,149.60765838623047,3220.7298278808594,118.90945434570312,2972.736358642578,-68.23358662923178,-30.9403657913208,1,6,-1972.9967117309677,20,45.70466143202228,548.4353022613326,-165.6736755371096,6.2323597043933425
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (30).avi,25.0,5.8,109.28419401719502,2.304413668150607,178.77326051872433,176.46884685057373,3801.091857092658,130.44670734589934,56.78125669009061,179.53688267392664,122.75562598383604,2811.0662177942345,130.48030046193304,81.88894404817925,179.47729236024998,97.58834831207072,1135.7756545148586,131.6245603449623,95.18599968818548,178.8776816882108,83.69168200002532,1192.6514141570283,110.35616670338366,34.31350176666884,179.80495207074466,145.4914503040758,791.9370229314818,115.88240999460518,40.0056099694696,179.02498930418054,139.01937933471095,1117.1999357382163,250.756861368815,6043.954531351723,252.4733266376316,6048.695348557978,-11.579872131347656,6.1310276618370665,1,6,-8318.599700927756,97,55.11100009284701,96.07758587928392,-197.85629272460952,2.4252834307554263
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (31).avi,25.0,10.6,162.36304917300063,107.8534627730769,179.9554878941003,72.10202512102339,866.6640430955283,138.89299270683546,91.5591187962662,179.737310336296,88.17819154002979,1648.8593572616044,126.70023718026296,76.32246340567177,177.54397942120326,101.22151601553149,1342.8919841898987,131.93627121879774,81.84798675234423,179.9953277632102,98.14734101086599,964.5372940819904,114.83522919707482,49.31695064412241,175.77514501828477,126.45819437416236,2724.7281283942466,123.32209801870499,54.038054212007935,179.81714575313015,125.77909154112221,1131.7095073757048,238.9603614807129,2873.706817626953,161.4526948195241,1316.434632846608,62.240211486816406,62.237552252682775,1,6,-3666.652679443363,166,70.98006446934822,558.6063498466132,-256.0360717773438,14.225664385467478
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (32).avi,25.0,12.2,142.0204561714503,79.99118796451869,179.95030052494147,99.95911256042278,1577.5122001057323,157.45483177524937,45.5182436172756,179.9644797619924,134.4462361447168,1828.2822327553852,152.32724211988454,103.67951554204498,179.97765035248446,76.29813481043948,401.8851396165438,145.70410744325912,81.00454911421052,179.98029714657758,98.97574803236706,924.8340729253541,151.13436531384016,90.60086503355302,179.73221039911917,89.13134536556615,405.19601355568113,150.01195449627227,62.62247300477587,179.99137636554758,117.36890336077171,893.9134110118757,172.42846171061146,1084.983825683583,119.87816365559851,1815.722662305088,70.96651967366536,57.57004171259263,1,6,-1282.465934753425,220,69.75448171587287,810.615966751331,-177.74055480957037,10.555249696799295
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (33).avi,25.0,9.08,152.66005823721707,55.12582582951572,179.87686187111453,124.75103604159881,3011.039689537307,115.6330245374733,9.562732882762567,179.82184837857548,170.25911549581292,3781.125766567765,142.73323021484322,94.97392172278079,179.81810661311835,84.84418489033756,919.206830941172,136.26981923326227,95.50914855260599,177.0172950179694,81.5081464653634,767.1794071467673,161.71869472452997,139.36023080064436,179.92022650272924,40.559995702084876,531.0695978344562,147.2889687795008,103.4921734248912,179.92722300923387,76.43504958434266,663.2008041776771,138.74693552652957,1156.7627588907746,79.32901933458041,2503.505793484759,32.42341995239258,15.622184753417969,1,6,-10009.78469848631,98,77.97446848596098,851.080029917781,-240.47676086425778,10.379603313235641
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (34).avi,25.0,16.6,123.29215466391834,68.93500396669835,169.48877038424212,100.55376641754377,575.6894100904124,129.1499243506988,22.888478481980357,179.72477784607935,156.83629936409898,2232.2683670905576,117.6794387597554,81.6303360326781,179.97192221225197,98.34158617957387,1158.770664491395,107.47310814874753,74.48338565213322,179.15989771408593,104.6765120619527,830.0822839650142,114.62657325794741,63.99603095298899,179.9159230891876,115.91989213619861,682.3967626851029,101.5972283167067,54.306448124066094,179.81651489766648,125.51006677360039,642.0270869681439,141.09556833902985,673.3684539794992,93.94240061442076,621.910572052009,60.35987345377603,51.03973340988159,1,6,-999.7138977050746,414,68.53143671833071,714.1603185123731,-195.22922515869146,11.306688451771796
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (35).avi,25.0,9.24,150.5617327683265,61.07986260493762,179.10798239748325,118.02811979254564,1070.5458013461478,138.27464911789298,3.185489331939691,179.53469835574316,176.34920902380347,3361.788778433754,152.2660335510733,4.955393483294021,179.5100925066758,174.55469902338177,4121.278563880399,164.73524091104733,73.50772165524431,179.96383089478317,106.45610923953886,1255.8613583442475,142.84135168240286,19.3431261384433,179.9731555678233,160.63002942938002,3387.377278309414,161.39328569969953,66.50502912027932,179.96550022344715,113.46047110316783,1346.31873908028,118.81543477376297,677.79541015625,74.38208818435683,2254.1765002643288,38.32330067952475,13.506941986083973,1,6,-1785.2067947387518,95,76.26152509432784,384.0066077719788,-136.30428314209001,4.08696503416226
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (36).avi,25.0,48.12,118.63611100515362,18.57431818101438,179.99592768836447,161.4216095073501,2517.7673360717085,117.85886702813472,0.018801031471157355,179.9468399868592,179.92803895538805,3831.469905903628,169.86586116871172,57.37106092483198,179.98409461883935,122.61303369400737,969.7839964900325,168.91748532540805,14.659175482744592,179.99984111320617,165.3406656304616,3024.466443455198,169.94297192117943,47.95515218735511,179.98774691898353,132.03259473162842,862.213948097856,163.9526920348225,4.812834541325086,179.99480208650414,175.18196754517905,2175.7649280608393,166.33836110432938,1307.4159622192471,97.1073201497397,3068.4739748636857,104.93516540527344,73.94329944578539,1,6,-4462.37468719481,641,66.54258600655102,955.8673437699371,-366.55132293701166,4.983508034071837
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (37).avi,25.0,8.24,154.60448205025315,84.87471254956249,179.98193171716525,95.10721916760276,1918.7705638263624,145.14915747464738,11.368827926851296,179.99812474026422,168.6292968134129,1874.3719372033959,162.20230906001999,110.99817418020454,179.98017052493887,68.98199634473433,732.4419940001036,147.99396970210412,112.42837156958467,174.35666019488485,61.92828862530018,770.4066868127449,170.74656773738246,86.96440838197378,179.96335682544097,92.99894844346719,2062.7424025600344,151.9082387106748,113.69252202683882,179.9752048545905,66.28268282775167,802.8211090656769,166.79979324340835,1177.2336959838904,96.84643231905454,2851.7919010585933,27.551246643066406,17.322976684570307,1,4,-3099.4682312011437,67,73.896348580706,151.11033404505002,-364.3572235107421,9.450849796713984
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (38).avi,25.0,14.08,150.54172345834922,8.241027741173715,179.9553735719493,171.71434583077559,3854.9593186919788,122.73867133154249,51.152661651964415,170.67374655885135,119.52108490688693,729.7441740652538,136.8150532563643,36.33625293462774,179.95749246861587,143.62123953398813,1652.238994703539,150.804062487769,48.56125536985048,179.99773558255856,131.4364802127081,2250.4187217667645,114.30278288996976,60.9386114907736,179.47219420106453,118.53358271029091,1570.9821870420953,138.03502511345565,68.3737531830249,179.811881728924,111.43812854589909,933.3669324074527,200.8015696207682,1073.56707255045,166.8189031283056,1141.5293415387318,114.77400716145833,96.00842644186582,1,6,-1884.0951919555594,247,42.05233378696965,343.32965781378334,-142.4559020996094,4.233084453326902
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (39).avi,25.0,6.28,137.46182650516278,16.059018832149867,179.24531357371444,163.18629474156458,1558.1427018772115,70.0094820766242,0.014180510989835568,179.3936751872529,179.37949467626308,2006.666074218007,160.80633212246056,98.6067932460185,179.95961481675795,81.35282157073945,1033.6422208391375,159.51532138113018,16.58897568941855,179.97090360191862,163.38192791250006,1586.8735927649464,166.5048079640086,126.93537954509448,179.95118939471368,53.0158098496192,712.0535744788605,169.14116807628955,69.85593404314157,179.94214879044702,110.08621474730545,2114.2758326271005,173.359756469727,1811.817487080889,223.65065794724686,5548.587615673366,126.10604858398438,73.61541595458985,1,6,-1950.2315521240375,65,78.54248091008462,1798.5769239381177,-193.5906219482426,8.06355224378742
