label,data_type,file_path,fps,duration,right_elbow_mean,right_elbow_min,right_elbow_max,right_elbow_range,right_elbow_max_velocity,left_elbow_mean,left_elbow_min,left_elbow_max,left_elbow_range,left_elbow_max_velocity,right_knee_mean,right_knee_min,right_knee_max,right_knee_range,right_knee_max_velocity,left_knee_mean,left_knee_min,left_knee_max,left_knee_range,left_knee_max_velocity,right_hip_mean,right_hip_min,right_hip_max,right_hip_range,right_hip_max_velocity,left_hip_mean,left_hip_min,left_hip_max,left_hip_range,left_hip_max_velocity,max_upper_body_velocity_y,max_upper_body_accel_y,max_center_velocity_y,max_center_accel_y,upper_body_vertical_displacement,center_vertical_displacement,has_impact,impact_count,max_deceleration,impact_frame,height_reduction_pct,aspect_ratio_increase_pct,max_height_collapse_velocity,max_aspect_ratio_change_velocity
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (19).avi,0.028424330681305454,0.031842705758789086,0.8466791370409817,0.12417339385516844,0.995897686070923,0.8784640480539347,0.7266279387099038,0.9333719318127306,0.48414371373892356,0.9947919594932202,0.5663313394641355,0.43812092826155724,0.6758362412937039,0.2762022298646358,0.9999481884546553,0.7338175164867295,0.16935408760940798,0.6725541385497135,0.3387850271463727,0.9998751454367317,0.6932747305857466,0.19112654505571489,0.851456344026409,0.47367949513433977,0.9996392135391537,0.5336458211836137,0.29336640801439384,0.8542030950612829,0.5055592746673764,0.9994029329350563,0.507040122161709,0.2792423038621446,0.011732164391452388,0.004209761486006079,0.0161823575825242,0.0038634866533458568,0.6436792341177983,0.8261413981292579,1.0,1.0,0.9899352357902665,0.020408163265306124,0.9965024724664379,0.12987253186794304,0.9839298548404878,0.01485122920980506
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (2).avi,0.028424330681305454,0.048252151423894364,0.8493564074091297,0.007721023447252824,0.9995781713034368,0.9933246095377248,0.6103473249324914,0.7602881350509519,0.09732885931340697,0.9926375929219938,0.9068187116352117,0.11529238804978927,0.8280779687426798,0.24482547031132837,0.9997925441416403,0.7642186549873137,0.1561556933882031,0.8400286130587961,0.4459413601886948,0.999651235706699,0.5904143912746155,0.1778712248513208,0.818667492584617,0.35398774241173936,0.9992823335779268,0.6533673002991491,0.17597824931122236,0.803112556860827,0.3920444274123288,0.9998845734106877,0.6189300822862206,0.14860578149753403,0.007639407133857331,0.0003483562197532378,0.010667796949936251,0.008675401616344953,0.5217284494110643,0.6492485817676552,1.0,1.0,0.98312324309236,0.02605297438124186,0.9963013061008353,0.03640512835706192,0.9879059057789693,0.008022951855561218
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (20).avi,0.028424330681305454,0.07260165144308284,0.6612132084555558,0.048104267995776474,0.9991606749183575,0.9540712839043428,0.6371353451556561,0.8069755707128192,0.3804416237669913,0.9970005164739867,0.6604006237096463,0.25129695769683996,0.9201700636086345,0.47733944152650704,0.9997750826764165,0.5377602225655254,0.2668098022208451,0.9597733595943213,0.6236045278791198,0.9995035036207592,0.42010140290381476,0.2770199317752796,0.9221427500214314,0.427722522942642,0.9997385912146977,0.5798527954436216,0.15683874431178793,0.958389559424977,0.6082044446027752,0.9998711739635072,0.406771451349648,0.13798435458422906,0.010028071473651812,0.0006486425667579691,0.014287401460307513,0.0030469134437610896,0.6065509445685188,0.7397661053398172,1.0,1.0,0.9893316605255738,0.01411202778983934,0.9971374443243848,0.2977096799717766,0.9842948435343215,0.010803062083509417
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (21).avi,0.028424330681305454,0.026372890537087336,0.8070748976846452,0.00828268577923543,0.9983750055333365,0.9919729404292512,0.5009294494931338,0.8033214444816098,0.10552486685000419,0.9999240746150317,0.9068480308577307,0.5164650811158538,0.661628575713657,0.40225457066256065,0.9525579662944381,0.5635319038881214,0.22194841838507423,0.6652130186803588,0.4451833599956794,0.9809420669576789,0.5720966253912301,0.25206134625402965,0.5522205235269182,0.19543339553255792,0.9902315402250226,0.8033037905591015,0.24206565956503107,0.5403908393890412,0.2054935269557064,0.8869794240030453,0.6886809114347292,0.24743313100353692,0.015301179091607114,0.00409829376489435,0.021960637519071232,0.005208706563421004,0.6131528208601542,0.780785064253753,1.0,1.0,0.9935710643581311,0.021493703864524535,0.9934529623579557,0.0670281415809832,0.9912267638197365,0.01026588065055634
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (22).avi,0.028424330681305454,0.034665836195796454,0.8591379254712602,0.019321379615493198,0.9971671461830822,0.9805071147502349,0.6875998400830383,0.8656709183212785,0.29112890121378526,0.9982368683011615,0.7407511393917743,0.41038263285805954,0.7414208515659635,0.3821545949304432,0.9935449257313604,0.6242109689053451,0.16986557901481847,0.7638442325641025,0.48261257772846805,0.992367809116515,0.5478776690244493,0.26160785373522694,0.7297985428098167,0.2719355924819265,0.9997400481193661,0.7361486791514393,0.15897120852806224,0.7409940183966738,0.30250556962627356,0.976185919609367,0.6830169785258687,0.20672722052014905,0.013856359274449637,0.0012737838936091764,0.019995227317547465,0.0030291258598167973,0.6092118357284473,0.77294001557494,1.0,1.0,0.9954646250065671,0.03017802865827182,0.9938370649642486,0.06301180650072516,0.9914755489214893,0.00600657775959334
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (23).avi,0.028424330681305454,0.04913437968545916,0.576086775480832,0.10937661159006473,0.9927024894075063,0.8905937802230224,0.690782403309923,0.7382119258665615,0.28246548817472333,0.9907663468965462,0.74095173733512,0.5286207590726303,0.7907191161989412,0.10961471611941034,0.9994216447239029,0.895525869888806,0.867831615988479,0.8192210187467682,0.3131173025356605,0.99977710374519,0.7177590244789683,0.5058246320599531,0.7898220603386521,0.052662347436131386,0.9998320641070562,0.9562290821193986,0.7446146517471832,0.776100915900879,0.06725778011415509,0.9986277686241111,0.9364227301804093,0.5443697718714859,0.014867244551685315,0.011645363420199195,0.02006834836626535,0.00498269314767231,0.6111881649608504,0.7808902625510437,1.0,1.0,0.9778134050232989,0.053842813721233174,0.9956259770079116,0.11922495031172423,0.9869259432327823,0.017107361847001436
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (24).avi,0.028424330681305454,0.04137077098368892,0.8621027133880429,0.05277030474828685,0.9992104546738749,0.9496017608526215,0.5513443532007485,0.8167408396505548,0.07745446971593192,0.9888379487756946,0.9206223905061587,0.6008945978565392,0.8980432124529881,0.6734174885314423,0.9972987296802303,0.34432012371116866,0.21755335816974725,0.9451349465785686,0.69446273324957,0.9999821083860259,0.35272184138988044,0.23466625013657957,0.9061588881809572,0.36791303778756745,0.9998888940751264,0.6400088031972817,0.29313271699555515,0.9447649593791688,0.4528647870328766,0.9997350987828177,0.5590893224827942,0.2461830353867677,0.013486917304711495,0.0019895353914910676,0.022072748234306716,0.003648127399297222,0.6247827308440755,0.7990741541391957,1.0,1.0,0.9934539411324661,0.04798089448545376,0.9947842651158905,0.036226414181838106,0.981708873589706,0.017216636000104542
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (25).avi,0.028424330681305454,0.04048854272212413,0.7516378999689529,0.20934320098941825,0.9827090337940865,0.7873949419064346,0.5343594629160323,0.8978868557721544,0.35955607527915673,0.9989719959223766,0.6808734155018646,0.4652055360089373,0.7388761928398951,0.3928541573197902,0.997211202182344,0.6174676222541035,0.4555906378265808,0.7217934486110983,0.12372483813586316,0.9903190589820908,0.8895285568051655,0.8380703261781447,0.7091229173228926,0.19617980371765936,0.9993910593972422,0.8117990350362554,0.4365992502210042,0.676665113435693,0.03875160025830805,0.9991109678106272,0.9648844915764824,0.605937248118292,0.012107999580537014,0.0014621677515272435,0.02128567828343872,0.003995516192849633,0.633267344492596,0.791826142704185,1.0,1.0,0.9893943240905764,0.030395136778115502,0.9933473633037343,0.03219119971781801,0.9777875795271336,0.010255992960827564
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (26).avi,0.028424330681305454,0.04331167315913148,0.7272242441016845,0.45684203632594317,0.9987884318126925,0.5593629921216614,0.46675326321694255,0.7576832655136471,0.008109959600576835,0.9895942073352425,0.9828046758469683,0.5736596745339558,0.9765825557248639,0.6128009837089197,0.9998410870965762,0.4059030037712265,0.3307630063213526,0.9792272804851444,0.6911586451818049,0.9998918750636262,0.3557945909663935,0.42526545072937627,0.9542887234085902,0.6461429743870478,0.999440049938276,0.3604195320639289,0.2815646893258551,0.969089673526925,0.5991151650132216,0.9998933998961758,0.4157142222676003,0.19873769598073815,0.009132201092944148,0.004165599241205181,0.01444074640609316,0.007798625213826561,0.5869006970442645,0.7692275934100655,1.0,1.0,0.9867676744773985,0.0462440295267043,0.991360611569894,0.04169940558300284,0.9761364423748597,0.004923691249455557
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (27).avi,0.028424330681305454,0.038900531851307485,0.6841480349916889,0.21529427609505397,0.9946113829319807,0.7896610584367851,0.47412636142037357,0.7149861036469058,0.14723672192226966,0.9901970495868567,0.860168553213359,0.7549288365341259,0.6728022426635525,0.3315955439263793,0.9991432710369078,0.6790638071050381,0.3153725901700339,0.6754298885666924,0.3623104089050742,0.9878841348480444,0.6585370806624417,0.3656439971746734,0.709691508217067,0.27502882201081225,0.9954704504319931,0.7287363566867895,0.4352309406021093,0.6987024941827372,0.29643921573841,0.977921524261818,0.6907128744609738,0.451477807842115,0.010342492060550585,0.0014826761502720605,0.015734237058118182,0.005165201099463869,0.5440362757836915,0.6559518048201507,1.0,1.0,0.9877156324003608,0.020842379504993486,0.9962044807798844,0.038522173111189044,0.9902415172140709,0.011365608731574502
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (28).avi,0.028424330681305454,0.025137770970896617,0.7515631727559207,0.07256556023281174,0.9644820958507607,0.9071288207745181,0.7802400357566661,0.9738777738997403,0.6435408988146474,0.9995673561537103,0.42991378859473883,0.27594463656535234,0.7804714117956053,0.2822064540530079,0.9842011750792883,0.7121781056955255,0.4966713548449857,0.7607076425360292,0.3289042445694613,0.9937280605338301,0.6964813481218225,0.6834154192787357,0.6757990919101706,0.0952434203577669,0.9371659371482316,0.8502646096121159,0.3172205132527358,0.5992421724060419,0.19048119184413437,0.8404338469274263,0.6566915577517712,0.3873006820325983,0.014514406447131227,0.0028853651620410776,0.02144357198948415,0.01444766581714805,0.6090020656432537,0.7732601062150587,1.0,1.0,0.9878683072213073,0.015631784628745114,0.9941938288538891,0.03097885127115494,0.9886176575425951,0.009255835971480499
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (29).avi,0.028424330681305454,0.05213395577477948,0.8628789952479293,0.40719299701591943,0.9993312628713693,0.6076427355601421,0.3695430654988944,0.8348635609908239,0.10247880835580843,0.9998687198569888,0.9094908683997488,0.40237225337974,0.9523702088978836,0.3531751977252202,0.9994480034752568,0.6583533971595905,0.3731742240115077,0.9569486019565218,0.2851134646971763,0.9993276025987589,0.744123060985594,0.455756592926637,0.9267091262923965,0.08808015090655578,0.999466715709831,0.9203271821067178,0.2748429423574858,0.9294065690657864,0.05592545266307743,0.999667246368045,0.9485880141067156,0.6190077669785121,0.01493636265486708,0.0027169122404955967,0.025661556365922523,0.011693705478689405,0.5248397807407605,0.6919067898472758,1.0,1.0,0.9910831074696032,0.06643508467216674,0.9884252511714159,0.006720115904001414,0.9865753742686721,0.0035497695583873766
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (3).avi,0.028424330681305454,0.04789926011926844,0.8090150681043587,0.04980822714536535,0.9994019524919864,0.9525892150570188,0.29864980836539384,0.8314753061466457,0.04737146793408616,0.9933367890824335,0.9517707018678956,0.7014717355461223,0.8257295411177518,0.25122552165176915,0.9993349146288228,0.7575268298601051,0.4317864159202966,0.8447842523868124,0.3753168448839936,0.9996941155944565,0.6581009395347479,0.24244720311147508,0.8382945237300575,0.05942193350620198,0.9994882724205625,0.9491005106639633,0.4474755940202818,0.8774148260020649,0.38912287723103867,0.9997940660505243,0.6217065171276114,0.1800209137012749,0.007588208400727497,0.004487851012450353,0.013653649090996343,0.008991918584438836,0.44056644000396794,0.6014621426935067,1.0,1.0,0.9958318907555769,0.004342162396873643,0.9914931552650142,0.07996403886547938,0.9885256379516462,0.006764374845060512
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (30).avi,0.028424330681305454,0.019844401401507818,0.5543755418229777,0.013990664279952218,0.9892079064209522,0.9802956929554278,0.7320329282861193,0.786243538172838,0.35626072204149006,0.9974286061085819,0.6822484516394495,0.5484722689413865,0.734904524516979,0.4684769173250092,0.9971007481472722,0.5437092892237597,0.2677226573348618,0.7403813280585506,0.5619950963976923,0.9937657754692704,0.47326947574408257,0.3306439784637419,0.6167535073470323,0.1917697324593888,0.9989365218618004,0.8157647382611146,0.16050091316236645,0.6490883916117991,0.2273230971059122,0.994587843851025,0.7752750660801792,0.24273461646479536,0.013523796957629076,0.009054635822196585,0.03029960591747936,0.01898187624885544,0.49917553566148676,0.6660748484970511,1.0,1.0,0.982426310136284,0.02105948762483717,0.9929680688953969,0.017890604796241886,0.9853115887728415,0.002336572568954743
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (31).avi,0.028424330681305454,0.04101787967906301,0.9276776930286702,0.6615782893175238,0.9996104655545994,0.36233271584209864,0.14191816950167382,0.8371519698359743,0.5744662882308658,0.9985420947741156,0.4900747657339442,0.3217119636378148,0.7136140645868203,0.43663174308247693,0.9863600703012027,0.5639513269654215,0.31654368456645016,0.7421346855636829,0.4832450922984848,0.9999749258112226,0.5550150207982937,0.26740290122184157,0.6417858873683099,0.2756203227244787,0.9765482539392651,0.7090460341072137,0.5522173355497981,0.6907600752942606,0.30705938128241195,0.9989887332330925,0.7014374109041995,0.24588711871065974,0.012831560462603354,0.003926514392693653,0.01895577856683294,0.003612658271005013,0.5755434910650923,0.7638643845615184,1.0,1.0,0.9922539105927509,0.03603994789405124,0.9954563377313682,0.08135973043618924,0.9795012263030014,0.016060950515357445
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (32).avi,0.028424330681305454,0.0480757057715814,0.7846087872225884,0.49063156336946184,0.9995648212770716,0.5272764058240218,0.2848700549443922,0.9490300411271569,0.28559357933303914,0.9998041490119314,0.7472222613288851,0.35671948889607075,0.8579531089733822,0.5931381872785008,0.9998805278165412,0.4250917795454837,0.0947315229850487,0.8195780505530458,0.47826528625241527,0.999891422311777,0.5596995933555571,0.25639580321715366,0.8446528424507205,0.5063459790906784,0.9985323933235641,0.4997558857997388,0.08212058320584942,0.8402571043444885,0.35583845672496733,0.9999566855274096,0.6545359700513416,0.19422103603266636,0.008927367732460634,0.001033116294268038,0.013774378544801683,0.005234222892962924,0.5845709844217568,0.7557292577893658,1.0,1.0,0.9972906908123461,0.04776378636561007,0.9952641663910154,0.11594099604355446,0.9873205295171633,0.011792091857265135
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (33).avi,0.028424330681305454,0.03431294489117053,0.8594368204848856,0.3380721519180309,0.9989186258369709,0.6740710536719168,0.5731530805487879,0.6969567894181699,0.059999132109688706,0.9990117512615078,0.9462622750978102,0.7377423609641781,0.803916731586731,0.5433345195998329,0.9989941695491964,0.47270573033962077,0.21667350804859867,0.7665106684786187,0.5639030248515167,0.983430284844746,0.4609217645610559,0.2126885092856343,0.9038060595473699,0.7788500969049512,0.9995769482728647,0.22741827240453516,0.10763122942488777,0.8250049326010516,0.5880715581420333,0.9996002763547022,0.4262584713075841,0.14409398684295466,0.006950884720215458,0.0011492242829192418,0.008720771651440548,0.007467973208006552,0.5446975844422068,0.6826172355985346,1.0,1.0,0.9788535500903897,0.02127659574468085,0.9965530600791899,0.12149355603352209,0.9810551207601121,0.01158780715135623
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (34).avi,0.028424330681305454,0.067484727526007,0.6528931497871453,0.42279724370629485,0.9075125746587338,0.5307973913422994,0.08340303938016846,0.7784274171596394,0.14360840787527873,0.9984724697251469,0.8716612501011334,0.43554196213312446,0.6628061989510363,0.46699745160096423,0.9998487046659008,0.5479059216357246,0.27314299290191496,0.6045306615513826,0.4397631756426538,0.995333643663652,0.5919369380850118,0.23012734950425784,0.6406197605796592,0.3576580967390108,0.9995530399382727,0.649958195276122,0.13830052185788236,0.5690732659372371,0.30858447077311074,0.9989852284644127,0.6999371294656274,0.13949356219059017,0.007088706053801651,0.00036729652276869934,0.010542025480780579,0.0013570150758245804,0.5735982538882598,0.7443474118465457,1.0,1.0,0.9978880265161988,0.08988276161528441,0.9950723929707197,0.10270515833207883,0.9855739516597288,0.012666049191049241
fall,video,..\..\data\le2i\Coffee_room_01\Coffee_room_01\Videos\video (35).avi,0.028424330681305454,0.03501872750042237,0.8446793542741459,0.3746026613587064,0.9921531639996881,0.6342642139952788,0.18291888317291174,0.8334250175727218,0.019986608180342605,0.9974164709895545,0.9801096596597046,0.6559247545780224,0.8576083637972954,0.028349217225467925,0.9972829720381635,0.9725240049475368,0.9714591471944857,0.9266271896682128,0.43400268162273964,0.9997999430543921,0.6020004115765781,0.34816794831481984,0.7983052263957594,0.10810398045998071,0.999871004557642,0.9006461454640023,0.6865156327476702,0.9040069863634912,0.37790022959975406,0.9998129285218715,0.6327396558159839,0.29251537913317105,0.005781274043101513,0.00037445746755518513,0.008104239643666602,0.006658213035020788,0.5508010972827877,0.6789305233954576,1.0,1.0,0.996228611583529,0.020625271385149805,0.9962844706048479,0.057400803273726056,0.9914587328879358,0.004269183595604121
